
0.458960	0.076624	0.417669
-4.892422	9.114658	4.023255
0.339618	0.182508	-0.143178
-1.665090	0.745110	-4.935911
0.063440	-0.188314	0.244949
7.826472	-4.027223	7.165898
0.246551	0.268616	0.352023
2.952055	5.284432	-2.858516
0.267129	0.295923	0.333300
-4.533982	8.030183	4.667806
0.279923	-0.185911	0.163991
9.218574	-4.118320	-0.875423
-0.141118	0.486335	0.214988
-0.616322	8.837244	0.513016
0.270905	-0.086024	-0.133061
-1.391797	2.821589	8.534196
-0.170186	0.426984	0.081294
-3.798334	6.731467	-2.423170
0.480796	0.331904	0.402791
-1.840419	1.849269	-4.943693
0.312975	-0.164464	0.053529
-0.332957	9.889217	-4.421369
-0.060938	-0.108043	-0.064234
-2.697379	4.304789	8.280587
0.454314	-0.103259	0.334742
4.683371	4.851375	8.637196
0.091594	0.440970	0.248131
-2.738578	4.545122	3.543047
0.066530	0.457266	0.155431
3.678549	3.046816	-1.170690
0.047716	0.012696	-0.222533
6.928770	-2.052370	-3.945738
0.042062	0.193060	-0.196806
-2.034974	-2.661672	4.665059
0.090747	0.203223	0.273011
1.619465	5.267036	0.947905
0.376789	0.194159	-0.100307
9.241920	8.140050	0.875576
0.490593	-0.111019	0.421789
3.616749	1.630909	4.410077
0.281388	-0.212783	-0.035829
-1.096988	1.114536	8.429822
0.282647	0.296335	0.422040
0.903501	0.961181	8.558001
-0.018548	0.041078	0.177931
0.303354	6.005432	6.180304
0.302286	0.304575	-0.145512
-1.997437	-0.911130	5.206610
0.433348	0.025880	0.138241
-3.359325	8.611561	-1.953948
0.138470	0.241127	0.078890
5.314646	-3.643605	-3.806574
-0.193167	-0.229148	0.016312
-0.391552	5.459304	-2.859890
0.046136	-0.199118	0.256806
5.874050	-2.019410	5.410321
0.211783	0.241173	0.157994
5.657521	2.703024	-0.440077
-0.238762	-0.181448	0.023339
-2.790307	-2.511521	9.827875
0.084269	-0.160688	-0.246498
-4.866329	0.668203	2.974944
0.178388	0.201323	0.205374
-2.506485	4.945677	1.761834
0.014092	-0.207221	0.205763
6.749779	7.039094	2.798242
-0.023537	0.406980	0.295007
9.338511	8.885769	3.090304
-0.143246	0.096561	-0.073504
7.933591	-1.855983	6.694845
0.382740	0.497597	0.499771
4.172490	0.886563	-1.006805
-0.027039	0.380108	-0.232192
0.637990	-3.610645	5.158086
-0.207839	-0.243408	0.439093
-0.861690	-0.906552	3.818628
0.268387	0.378208	0.294870
2.274087	-1.919614	6.156041
0.101344	0.093471	0.461867
6.166570	-3.375805	3.985718
0.038926	0.301256	0.206725
3.586078	0.420087	-2.726676
-0.081172	0.068865	0.352161
2.756585	9.849849	6.273232
0.009171	-0.123264	0.242981
2.378460	-4.046907	5.496384
0.128605	-0.139378	0.462188
-2.876369	8.576769	5.393384
-0.022713	0.069918	-0.197218
9.499191	5.247810	-2.701499
0.407941	0.366260	0.186537
-2.129734	-2.331614	7.257912
0.106449	-0.133335	0.127941
5.980255	1.083865	-0.806299
0.176557	0.261681	0.316889
5.828731	2.129429	-3.154698
0.025857	0.376011	-0.223678
2.755211	4.944761	1.393322
-0.171491	0.462004	0.441038
3.243201	0.189825	2.075869
0.031236	0.385235	-0.012345
1.841487	-0.921659	9.744560
-0.026650	0.304392	0.175459
-2.060152	6.419722	7.591632
0.048242	0.125675	0.417623
-4.588000	9.919431	3.588824
-0.212119	0.148495	-0.104450
7.645650	4.401380	4.864193
-0.101611	0.381619	-0.157506
-3.351085	6.146885	-0.289010
0.455802	-0.035440	0.002235
-2.896054	5.996277	7.519302
0.280999	0.200179	0.310411
-1.209143	-2.832880	-4.975738
-0.204245	0.354678	0.389470
-1.841334	-3.265938	3.298135
-0.239311	-0.164670	0.090884
6.283303	5.292214	3.151647
-0.194586	0.077540	-0.098544
5.443281	-0.644704	1.550340
-0.075678	0.183401	0.149434
4.430220	-2.597125	2.562029
0.472282	0.271821	0.443602
-2.150792	0.039216	-2.324748
0.496384	0.093081	0.498512
-3.537400	4.377575	-3.584094
0.078295	0.448637	-0.213675
8.419293	-0.649739	-1.590472
0.326800	0.058039	-0.098521
4.421064	4.062166	1.774193
0.099765	0.198370	0.226043
7.821895	7.431868	4.371624
0.290681	0.174314	0.031350
-2.235939	6.068605	3.326975
0.428816	-0.067850	-0.108295
4.070865	5.477615	3.769188
0.013474	0.120846	-0.189711
6.111178	4.180730	4.305704
0.268342	0.353397	-0.138165
3.640553	8.015991	8.673361
0.211028	0.295763	-0.217589
5.016633	9.647969	-0.274819
0.176901	-0.020631	-0.119556
-3.371685	8.035676	7.768334
0.308237	-0.133839	-0.004814
-3.809778	-3.850978	4.614704
0.365001	0.158818	0.086192
1.134678	-0.518815	1.983398
0.125904	-0.135510	-0.007721
6.069979	-0.291757	7.400281
0.469306	0.405011	0.293771
-0.499130	9.159978	-3.091525
-0.200697	0.338725	0.143437
4.144566	9.341716	-3.915982
0.406728	0.240394	-0.008408
-3.427992	2.575763	-1.593677
-0.032281	0.439985	0.163373
4.942015	-3.281960	2.388073
0.034349	0.122608	0.345019
2.638936	0.735497	5.322428
0.149113	0.204711	0.046388
-4.911649	5.618152	-3.490707
0.217299	0.397435	0.118625
6.210059	2.453536	0.701621
0.339022	0.164609	0.017823
9.335764	4.462722	-2.351299
0.030686	-0.151280	0.307459
9.275796	4.179814	-4.582507
-0.002617	-0.208068	0.229408
-3.025605	7.706077	7.964721
0.197661	0.291230	0.390477
-4.779809	-3.102969	5.618609
0.212859	-0.086825	-0.200537
-2.466201	4.361553	0.114749
-0.010445	0.025674	0.245750
7.035890	7.103183	2.898038
0.208327	0.348636	0.425451
-2.827845	4.452651	1.036256
-0.059725	-0.147595	0.391392
-4.007538	1.417127	3.600269
-0.023286	0.161039	-0.080828
-0.329752	-3.340556	7.120579
-0.148968	-0.036813	0.341083
8.428449	6.844539	6.156957
0.211417	0.020844	0.392491
-1.572619	7.953733	-1.558428
-0.062838	0.156804	0.488624
-4.192938	-3.778649	2.870113
0.070101	-0.178999	-0.055902
8.373058	-1.508530	-2.801752
-0.156178	0.448729	-0.189917
-4.293649	-4.119236	0.046082
0.436026	0.048952	0.074587
9.192480	7.557756	3.013398
0.381573	0.270150	0.048265
-1.112552	-4.934996	2.883846
0.466102	0.049020	-0.069178
3.783380	-1.172979	5.260170
0.458960	0.076624	0.417669
-4.892422	9.114658	4.023255
0.339618	0.182508	-0.143178
-1.665090	0.745110	-4.935911
0.063440	-0.188314	0.244949
7.826472	-4.027223	7.165898
0.246551	0.268616	0.352023
2.952055	5.284432	-2.858516
0.267129	0.295923	0.333300
-4.533982	8.030183	4.667806
0.279923	-0.185911	0.163991
9.218574	-4.118320	-0.875423
-0.141118	0.486335	0.214988
-0.616322	8.837244	0.513016
0.270905	-0.086024	-0.133061
-1.391797	2.821589	8.534196
-0.170186	0.426984	0.081294
-3.798334	6.731467	-2.423170
0.480796	0.331904	0.402791
-1.840419	1.849269	-4.943693
0.312975	-0.164464	0.053529
-0.332957	9.889217	-4.421369
-0.060938	-0.108043	-0.064234
-2.697379	4.304789	8.280587
0.454314	-0.103259	0.334742
4.683371	4.851375	8.637196
0.091594	0.440970	0.248131
-2.738578	4.545122	3.543047
0.066530	0.457266	0.155431
3.678549	3.046816	-1.170690
0.047716	0.012696	-0.222533
6.928770	-2.052370	-3.945738
0.042062	0.193060	-0.196806
-2.034974	-2.661672	4.665059
0.090747	0.203223	0.273011
1.619465	5.267036	0.947905
0.376789	0.194159	-0.100307
9.241920	8.140050	0.875576
0.490593	-0.111019	0.421789
3.616749	1.630909	4.410077
0.281388	-0.212783	-0.035829
-1.096988	1.114536	8.429822
0.282647	0.296335	0.422040
0.903501	0.961181	8.558001
-0.018548	0.041078	0.177931
0.303354	6.005432	6.180304
0.302286	0.304575	-0.145512
-1.997437	-0.911130	5.206610
0.433348	0.025880	0.138241
-3.359325	8.611561	-1.953948
0.138470	0.241127	0.078890
5.314646	-3.643605	-3.806574
-0.193167	-0.229148	0.016312
-0.391552	5.459304	-2.859890
0.046136	-0.199118	0.256806
5.874050	-2.019410	5.410321
0.211783	0.241173	0.157994
-3.525498	3.180487	-4.255653
0.480934	0.098025	0.477477
5.917997	2.964416	5.198828
0.269601	0.029084	0.041467
-4.250618	7.146672	-2.456588
-0.204382	-0.017083	0.338359
-1.812952	-0.171361	2.269967
-0.243133	0.079897	0.130894
4.089175	6.378063	1.016114
0.012352	0.381985	0.456740
4.349650	9.959258	-4.197974
0.172140	0.397664	0.040071
-0.403913	-0.736717	-4.599444
0.209426	0.043390	-0.236038
-4.534440	1.835536	7.869045
0.452574	0.051424	0.295465
4.173863	7.125614	8.131351
0.186949	0.196265	-0.190741
6.897641	1.933042	3.859370
0.192076	0.176901	0.362049
5.091249	0.153661	-4.846644
-0.049516	0.006172	-0.075930
6.565294	0.576190	8.048036
-0.162358	0.294183	0.221694
8.409223	-2.254707	3.033540
0.426504	0.335063	0.473907
-2.039552	8.523210	6.961271
0.465049	0.386609	0.417760
4.430677	-2.218085	4.253975
-0.051256	-0.062014	0.299150
6.821651	-2.435987	5.708335
0.110706	-0.188887	0.354907
7.830134	-3.130436	-0.387890
0.179991	0.104732	0.321535
-2.121952	5.916624	9.925382
-0.238487	0.235725	0.268731
-2.387921	-3.918272	-0.875423
0.257469	0.379193	0.167493
0.568407	6.692556	-1.512192
0.228675	-0.076251	-0.096553
9.565569	-0.773797	-4.656667
0.326914	-0.136128	-0.214774
-4.861293	0.228736	4.658193
0.007431	0.060923	0.062387
-3.639943	3.177740	5.489059
0.003494	0.243141	0.407186
3.032166	3.550371	-4.190191
0.099330	-0.055010	0.070101
7.950071	2.298807	-3.688467
0.174360	0.282052	0.333850
7.963346	7.758263	-0.604877
0.398282	0.233688	0.310137
7.429579	6.484268	8.078707
0.431242	0.434400	0.141469
1.602527	-3.385418	0.310221
0.367290	0.070788	-0.122623
-4.987182	4.861904	6.603290
-0.202208	-0.182638	0.039247
5.258339	7.114169	-2.688681
-0.142857	-0.213652	0.009606
-4.721671	9.676352	4.714499
-0.209761	0.435614	0.228103
1.475722	-4.684134	-1.361125
0.043962	0.240509	0.336413
-4.657582	7.390668	-2.923521
0.225700	0.162801	0.487617
1.951354	-1.778161	-0.489517
0.336619	0.006905	0.110454
4.120304	-3.462325	9.766533
0.316866	-0.136837	0.092303
5.674459	9.981231	6.632587
0.231239	0.215903	0.459578
5.322428	-0.652944	3.507339
-0.032212	0.161176	0.284272
-1.303446	3.200171	2.389446
0.464042	0.252365	0.323870
4.350566	1.686300	6.981414
0.309153	0.491691	-0.096530
4.442122	8.647267	3.869442
0.438795	0.129154	0.117046
1.745811	8.340098	9.105960
-0.112804	-0.061029	-0.097743
5.957366	9.116947	4.376202
-0.218986	0.231010	-0.224113
3.345286	3.167212	1.694998
-0.203970	0.497024	-0.154187
4.013642	-4.244667	-2.408063
0.245178	-0.000671	-0.013031
4.803766	1.158025	1.412549
-0.083781	0.258888	-0.125164
2.463149	2.614674	7.040925
0.076304	-0.246612	0.004616
0.638447	-3.071383	7.409895
0.299974	0.418355	0.232498
4.758904	2.717215	6.009552
0.302881	0.467818	0.099376
0.448927	-3.317209	8.569902
0.365917	0.091090	-0.168493
8.041627	6.420637	-4.413129
0.062502	0.452094	-0.199187
-2.527085	-1.830805	-3.246254
0.193335	-0.161237	0.213706
3.701437	5.354472	5.973389
0.436735	0.252297	-0.026124
7.132938	0.672781	9.962462
0.329386	-0.096690	-0.122074
0.823847	-2.281716	3.714712
-0.103282	0.470107	-0.107311
0.725883	-0.440077	-3.187658
-0.101382	-0.215323	0.328379
6.415602	8.215583	-4.973449
0.086467	0.069781	0.351154
1.920224	2.422864	6.240730
-0.071123	0.169553	-0.180441
8.830378	8.407392	7.855312
-0.205275	0.118168	0.224029
6.208228	6.340983	-1.163823
0.432432	0.343989	-0.100284
3.292642	-4.231391	2.832575
0.342776	0.278115	-0.231964
5.976135	3.300424	8.713187
0.406659	0.347697	-0.020928
0.924100	2.228309	-4.211249
0.238975	-0.249359	0.326434
6.342814	-1.704001	-2.678610
-0.206854	0.252960	-0.225486
0.187994	5.468001	6.972259
0.077197	0.486290	0.226661
-0.570544	2.154607	8.115330
-0.190535	-0.174261	-0.142582
-2.854854	8.769952	-0.369122
0.030366	0.360378	-0.215026
7.213050	-1.400037	8.468276
-0.057619	-0.047983	-0.093989
-1.559343	7.692343	8.122654
0.415769	0.383587	0.206954
-4.386578	-2.397076	-2.243721
0.016930	0.086947	-0.111202
8.417005	4.345531	3.195135
0.433760	0.141949	0.297983
9.989929	9.539933	8.011414
0.380154	-0.139996	0.030801
-0.734428	-2.435530	9.606312
0.306360	0.287454	-0.226836
4.675588	7.190619	6.038850
0.363628	-0.156522	0.289171
0.626087	4.747459	8.731499
0.417257	-0.225875	0.330119
1.732994	-4.886471	-1.570788
0.063852	-0.132557	0.439276
2.525407	-1.357006	6.317179
0.429891	-0.089892	-0.225921
6.567583	-1.576281	3.348948
0.354793	0.389012	-0.001289
3.083896	9.876858	8.040254
0.235153	-0.079203	0.359600
0.565660	0.503403	-4.475387
0.170972	0.048402	-0.160161
-0.126041	8.485213	-1.977752
0.455138	-0.156201	0.386998
8.409223	1.683554	-1.668294
0.226066	0.170057	0.218032
1.354869	-4.752800	7.961973
-0.145283	-0.049448	-0.031022
5.224921	3.421735	9.382458
0.205420	0.341174	0.067034
7.275765	6.091952	-2.963347
0.137394	-0.234939	-0.244758
6.224708	0.008088	8.531907
0.096698	0.325930	-0.212119
4.464553	-4.637440	5.236365
0.476814	0.125332	0.279786
-1.010926	7.335277	4.699392
0.197913	-0.052286	0.383175
1.900998	6.222419	0.274056
-0.239128	0.107410	0.219863
1.058229	0.754265	-4.585711
-0.033380	0.197638	0.412908
1.482589	8.973205	0.744652
0.149846	-0.242447	0.480682
7.977996	1.561327	5.494553
-0.000282	0.201758	0.123913
3.394269	-4.414960	0.673238
-0.075221	0.453009	0.394642
9.461654	4.132206	3.759575
-0.192663	0.055269	-0.021020
2.478714	-3.799249	8.121738
-0.021798	0.336138	0.449667
3.826410	-1.756645	-0.810419
0.170537	0.405812	-0.062449
-0.478988	5.907010	7.999054
-0.076685	-0.106967	0.085093
8.355206	3.614918	-4.568316
0.496429	-0.205573	0.214393
-1.145970	-2.452467	-3.258156
-0.076388	0.121166	0.469855
-4.260689	-3.805658	0.064852
-0.040201	0.136662	0.117916
1.184118	8.870662	4.015931
-0.030885	0.106815	0.051241
9.269845	3.225348	7.523880
0.345821	0.351245	0.194639
8.051240	-0.229041	9.087649
-0.049059	0.457495	0.289079
-3.085574	6.623432	2.093265
-0.118068	-0.229995	-0.218780
1.821803	7.934506	-2.958312
-0.239151	-0.090419	0.363903
6.958067	6.694845	4.877468
-0.025941	0.336070	0.441130
7.631916	-1.360668	2.481460
-0.232742	-0.193213	-0.226836
0.343181	5.729850	1.147038
-0.114681	-0.026559	-0.113422
6.173436	-2.978912	-4.126560
0.144215	0.019150	0.355045
-2.617725	8.498032	-3.022858
-0.228072	-0.113926	0.363559
-1.261788	3.560442	0.203558
0.154950	0.248680	0.403066
8.987853	9.179205	-3.422040
-0.135075	0.168477	0.350192
8.427075	-3.912320	8.084659
0.366810	0.041215	0.161588
5.079348	1.764122	-0.779290
0.462096	0.486610	0.296037
3.922087	-0.914334	-3.020570
-0.101543	0.200385	0.115513
0.329905	-1.551103	2.176580
0.268845	0.461112	0.253349
9.738609	-1.437117	2.703482
-0.073138	0.423528	0.113269
-0.103153	3.062380	3.561815
0.002396	0.011116	-0.123081
-0.647450	-1.710868	8.842279
0.304758	0.355251	0.237831
5.300455	-0.948668	6.503036
-0.201682	0.291322	0.394299
0.123447	-4.334391	2.264473
-0.234413	0.378643	0.213889
3.108616	4.060793	3.530229
0.333026	0.230026	0.272553
6.399121	8.020111	-2.630085
0.067629	0.339847	-0.233932
1.575518	-4.367809	2.594531
-0.048051	-0.198798	-0.066363
9.730827	2.596820	4.232917
-0.196738	0.025628	0.466651
7.901089	0.062105	-1.371655
-0.032853	-0.211776	0.494530
-2.413099	-3.966338	-1.698050
-0.024316	0.340144	0.237213
-3.744774	-1.058535	-2.952818
-0.086848	0.171934	-0.116306
4.484238	-3.396405	1.805780
0.319132	0.000359	-0.206946
-0.762352	5.414441	8.098849
0.175687	0.401372	-0.189093
6.931059	9.994965	4.524980
0.214141	0.196081	0.194845
-2.086245	9.683218	-1.527299
-0.218276	-0.070711	-0.058649
1.102176	6.924192	-0.912961
0.425039	0.034577	0.295671
-1.902676	-4.205756	4.068576
0.015488	0.020936	0.251083
9.640645	-1.645406	8.436689
0.010224	0.465140	0.248840
-1.975005	-0.764641	0.331736
0.148999	-0.031755	-0.085017
-3.505814	-3.399152	5.640125
0.382855	0.253899	0.364360
-4.913480	2.370220	4.069491
0.451498	-0.032029	0.204367
6.203650	8.107547	8.683432
0.372578	0.204436	-0.021340
6.763513	-2.748192	3.139287
0.266785	0.045976	0.494896
-3.471023	1.174047	-4.588458
0.265572	-0.055834	-0.123241
-1.570330	-2.164983	7.933133
0.322474	-0.214293	0.112423
-4.157689	9.418622	-3.725089
0.174108	0.471915	0.180425
8.179876	1.130558	1.047243
0.060121	0.243896	0.367519
9.177832	-0.753197	-4.966582
0.212195	-0.212920	0.242042
1.329234	9.317453	4.059420
-0.099345	0.060785	0.005417
4.346904	7.126072	-4.927213
-0.171056	0.045816	-0.042352
-0.248268	7.363659	7.802668
-0.016350	-0.101749	0.173513
2.036042	9.926755	1.498611
0.026360	0.064081	0.038652
3.706472	8.166142	0.061190
0.045038	0.463286	0.131855
1.278878	4.124424	6.651357
-0.187262	-0.136608	-0.094058
-3.689840	-0.240943	2.077242
0.221854	-0.000420	-0.190512
4.217811	-2.857600	-0.789361
0.368732	0.079302	0.495811
-1.685690	-3.389996	2.784967
-0.051553	-0.244484	0.182188
6.558428	-3.387249	9.538102
0.027070	0.427992	0.141285
-1.660054	-0.460677	2.177038
-0.017037	0.060808	0.323550
7.624134	0.836665	1.412092
0.293130	0.301187	-0.181448
-3.774071	6.296122	7.704703
0.228355	0.019723	0.106265
-3.584094	1.229438	-2.174596
0.007340	0.435041	-0.078013
-0.345317	-2.685934	0.122990
-0.113285	-0.045785	-0.095546
-2.413099	0.029145	-4.018525
0.126431	0.472762	0.356944
1.696829	8.694876	-2.311014
0.111438	0.104068	0.274430
-1.270943	9.050570	-0.838344
-0.025346	0.366832	0.364727
4.448531	6.926023	-4.891964
-0.054277	-0.032853	0.464728
7.891933	2.761620	5.612659
-0.057871	0.440786	0.118442
-3.596911	7.389752	-3.849605
-0.038026	0.037896	0.232452
2.726371	1.472976	-2.889187
0.481231	-0.194037	-0.246109
8.721885	1.174963	6.329997
-0.109256	-0.173711	0.067354
5.169072	2.911313	7.363201
0.377888	-0.046380	0.124622
8.056734	-2.765130	9.561907
0.153783	-0.084490	-0.199942
-1.930601	-2.034059	-2.106388
-0.100352	0.467589	0.195120
6.081881	-0.584277	5.197454
0.339595	0.440992	0.446326
7.664876	-1.115299	-3.418378
-0.203581	0.427831	-0.138760
8.391369	0.391247	9.350413
0.036180	-0.001404	0.263420
8.313089	0.701621	1.499069
0.255982	-0.049676	0.112125
2.917722	7.030854	6.911833
0.309748	0.115009	0.370838
3.385571	-0.818202	0.207679
-0.209395	0.433439	0.322176
0.527207	-0.764184	-1.831263
-0.006577	-0.212394	0.411214
-1.267739	1.057314	-2.826930
0.406453	0.206084	0.337741
-2.047334	1.775567	6.426588
0.074999	0.227348	0.353420
-2.383343	-0.159917	9.447920
0.282052	-0.101840	0.397160
-4.290444	6.148259	-4.459364
-0.151875	-0.188223	0.164518
3.534348	2.995087	-1.716819
-0.192114	-0.021546	-0.201659
1.169012	-2.994476	-1.224708
0.365482	0.131581	-0.048463
9.819178	8.747978	-3.173925
-0.036676	0.280221	0.103198
-0.578784	0.169683	2.876522
0.358341	0.137921	-0.199507
7.438276	3.315989	-3.445387
0.132176	0.460013	0.292329
2.108829	1.769616	8.783227
0.161634	0.023957	0.413274
4.895780	-3.162023	2.611012
-0.165677	-0.040155	0.159848
6.869259	0.537736	7.871792
0.308260	0.097888	0.019745
1.631367	3.788873	0.685598
0.224029	0.168203	0.111942
7.549973	-2.214423	-4.854427
-0.168058	-0.219535	-0.083666
-1.160619	1.154363	5.614032
0.082049	-0.150204	0.158040
7.851650	7.099521	-1.725974
0.442869	-0.014977	-0.142582
4.102909	-4.845729	9.333475
0.152936	0.040162	-0.240707
-1.443983	8.285623	3.886837
-0.135556	-0.237594	0.151402
8.750725	4.790948	-1.633045
0.054170	0.474364	-0.177190
0.993682	2.591784	0.029603
-0.003693	0.219062	-0.061922
-0.650655	3.002869	8.480178
0.108554	-0.003876	0.255936
1.905118	3.741263	1.191443
0.441725	-0.159268	0.248543
-2.769707	-1.289254	-3.326365
-0.173482	0.267129	0.369831
2.361065	1.806238	4.801477
0.063875	0.229934	-0.175588
7.458876	0.529496	8.169348
0.140027	0.471709	0.046022
5.885495	4.459060	0.611896
0.360057	0.389424	-0.202048
6.153752	0.435652	-1.465956
0.364223	0.337786	-0.044549
3.448286	-2.379223	-3.136387
0.317827	0.060350	-0.040429
-2.435530	3.163092	-1.381268
-0.011040	-0.081194	0.243530
5.476242	5.053713	4.649952
-0.207976	-0.002869	0.464179
-0.189672	-0.385602	-2.555467
0.026406	-0.042673	0.470840
-1.456801	-1.087832	4.372540
0.317026	0.187109	-0.046747
5.682241	0.068514	5.711997
-0.233818	0.275414	0.223022
-3.104343	5.798059	0.713523
0.142956	0.398099	0.193953
2.427442	-4.538102	5.076601
0.165113	0.012192	0.179441
6.464126	-4.660329	-4.990386
0.160215	0.311052	-0.038324
6.910460	7.528459	5.857113
-0.027657	0.153989	0.054193
-3.473311	0.840785	-3.549303
0.251152	-0.128620	0.268204
5.061495	6.077761	8.323619
0.317438	0.177129	-0.051302
-3.328196	-0.993072	6.001770
0.483108	0.115925	-0.088817
7.018036	4.193548	0.227821
0.111965	0.498878	0.030251
9.219947	-1.690725	4.454024
0.181776	-0.140843	0.447424
1.868954	4.634846	-4.270302
0.241813	0.306795	-0.175016
4.761192	-2.006134	-1.484725
0.299104	0.495903	0.315584
8.399609	3.214819	8.376720
0.401646	0.211966	0.289926
5.966063	-2.721183	6.343272
-0.135418	0.053552	0.210868
5.751823	7.449720	8.290659
-0.202208	0.046068	0.202719
2.321238	1.770531	6.427046
0.184088	0.001801	0.187292
0.404981	6.246223	-3.778192
-0.178266	0.497803	-0.216651
0.950194	-3.377178	1.224402
0.075434	-0.047708	0.089763
-1.625263	-1.080050	4.626148
0.419820	0.409223	0.086993
1.175421	-1.519059	9.466231
0.304529	0.006287	0.292283
4.050722	4.321726	8.413342
0.261864	-0.073275	-0.168401
2.974944	5.732596	3.519242
-0.238670	0.133183	0.093837
9.562822	8.344676	5.535753
-0.065630	-0.172338	-0.049997
1.994384	4.101536	-4.263894
0.039636	-0.162519	0.498627
6.098819	-4.387494	-4.934080
0.260193	0.467315	0.279969
6.263161	-2.883694	5.174108
0.209563	0.247238	0.482009
-3.933378	8.611103	7.919858
0.221374	0.416753	0.181364
-2.717063	8.479262	3.608509
-0.052789	-0.118389	0.218970
7.514725	5.054171	7.879574
0.086398	0.487228	0.245087
5.631428	-4.126560	7.239601
0.310182	0.480613	0.376514
-0.288095	-3.235267	-1.917325
-0.031159	0.460837	0.381870
